student_id,ai_usage_frequency,linear_algebra_score,ideology_score,probability_score,calculus_¢ñ_score,calculus_¢ò_score,Microelectronic_devices_score,physics_¢ñ_score,physics_¢ò_score,signal_and_system_score,modern_history_score,overall_gpa
2023310204002,0.15,94,89,93,95,97,94,99,95 ,95,89,4
2023310204003,0.84,86,95,80,91,86,95,92,81 ,91,91,3.92
2023310204004,0.77,89,88,90,93,88,96,93,75 ,93,75,3.82
2023310204005,0.57,91,96,89,80,80,95,92,81 ,80,88,3.79
2023310204006,0.5,87,92,80,90,77,96,89,82 ,90,92,3.84
2023310204007,0.09,76,82,72,89,94,95,95,71 ,89,95,3.67
2023310204008,0.95,94,95,83,80,93,92,93,84 ,80,87,3.86
2023310204009,0.8,85,80,88,72,56,81,66,81 ,72,88,2.9
2023310204010,0.19,96,87,90,83,76,97,86,87 ,83,96,3.85
2023310204011,0.15,83,85,84,88,69,76,81,78 ,88,91,3.58
2023310204012,0.38,93,93,94,90,84,95,89,81 ,90,85,3.95
2023310204013,0.12,87,90,91,84,84,91,88,87 ,84,91,3.96
2023310204014,0.82,91,89,94,94,97,97,95,81 ,94,90,3.96
2023310204015,0.77,97,87,90,91,80,95,75,78 ,91,85,3.77
2023310204016,0.42,91,87,95,94,93,99,88,71 ,94,85,3.87
2023310204017,0,92,92,87,90,95,93,99,80 ,90,95,3.95
2023310204018,0.15,91,95,89,95,93,94,99,81 ,95,95,3.96
2023310204019,0.74,92,84,89,87,86,96,93,89 ,87,91,3.99
2023310204020,0.19,92,88,88,89,87,97,91,82 ,89,91,3.97
2023310204021,0.14,91,94,85,89,80,78,89,82 ,89,94,3.84
2023310204022,0.86,91,88,87,88,90,96,94,74 ,88,95,3.9
2023310204023,0.09,76,86,79,85,92,95,85,90 ,85,77,3.8
2023310204024,0.78,81,75,78,87,81,95,82,76 ,87,89,3.68
2023310204025,0.59,91,90,89,79,53,87,92,92 ,79,86,3.4
2023310204026,0.33,86,82,73,78,81,76,78,87 ,78,95,3.49
2023310204027,0.76,73,91,71,89,74,92,82,72 ,89,84,3.49
2023310204028,0.91,94,85,89,73,70,94,78,79 ,73,86,3.41
2023310204029,0.63,83,86,86,71,62,92,77,80 ,71,96,3.25
2023310204030,0.98,93,86,92,89,89,87,84,79 ,89,95,3.93
2023310204031,0.1,86,87,90,86,84,84,88,91 ,86,93,3.98
2023310204032,0.19,89,92,89,92,88,93,90,79 ,92,90,3.95
2023310204033,0.92,78,81,74,90,80,90,84,77 ,90,90,3.68
2023310204034,0.36,91,93,92,89,88,96,95,71 ,89,90,3.87
2023310204035,0.74,92,91,96,74,77,91,76,95 ,74,92,3.54
2023310205001,0.9,91,89,85,92,91,95,96,68 ,92,95,3.85
2023310205002,0.52,79,85,81,96,94,93,88,72 ,96,85,3.8
2023310205003,0.82,73,80,75,85,80,84,86,75 ,85,95,3.62
2023310205004,0.71,94,95,88,81,82,84,72,,81,85,3.35
2023310205005,0.12,71,86,68,75,62,91,69,71 ,75,85,2.93
2023310205006,0.11,91,91,92,88,87,97,90,75 ,88,92,3.91
2023310205007,0.95,82,83,72,68,60,80,62,85 ,68,75,2.76
2023310205008,0.56,82,86,78,92,79,94,93,75 ,92,85,3.76
2023310205009,0.75,89,89,92,72,74,92,67,76 ,72,75,3.19
2023310205010,0.8,89,90,90,78,83,90,86,65 ,78,85,3.63
2023310205011,0.11,85,91,85,92,82,94,84,70 ,92,95,3.82
2023310205012,0.68,78,89,92,90,81,89,92,77 ,90,87,3.82
2023310205013,0.11,92,91,92,85,87,95,98,68 ,85,90,3.85
2023310205014,0.1,91,87,81,92,74,95,92,69 ,92,87,3.7
2023310205015,0.98,76,89,79,92,91,96,93,74 ,92,93,3.77
2023310205016,0.89,85,83,79,81,85,95,92,75 ,81,87,3.75
2023310205017,0.52,93,93,94,79,69,94,67,63 ,79,75,3.18
2023310205018,0.46,88,90,73,79,70,94,80,62 ,79,90,3.33
2023310205019,0.87,88,89,90,94,92,97,90,96 ,94,89,4
2023310205020,0.77,79,88,81,73,75,94,88,70 ,73,87,3.38
2023310205021,0.82,86,89,84,90,86,93,93,78 ,90,87,3.93
2023310205022,0.57,67,87,75,81,76,88,78,69 ,81,75,3.24
2023310205023,0.04,86,89,90,84,76,90,89,86 ,84,85,3.87
2023310205024,0.8,63,81,73,75,66,82,65,81 ,75,92,2.93
2023310205025,0.11,77,85,72,90,90,90,96,82 ,90,95,3.8
2023310205026,0.22,88,91,89,73,41,73,64,79 ,73,75,2.74
2023310205027,0.41,89,87,92,72,58,87,65,62 ,72,85,2.8
2023310205028,0.17,95,96,94,89,78,87,86,82 ,89,89,3.89
2023310205029,0.34,88,91,94,92,92,95,97,70 ,92,85,3.86
2023310205030,0.75,88,90,92,94,94,96,86,66 ,94,75,3.74
2023310205031,0.88,88,96,88,94,91,97,90,75 ,94,92,3.91
2023310205032,0.96,97,95,95,92,81,97,84,66 ,92,93,3.77
2023310205033,0.72,92,89,89,88,85,97,89,80 ,88,85,3.95
2023310205034,0.86,100,93,98,95,82,94,84,79 ,95,81,3.86
2023310206001,0.3,87,86,94,89,63,94,76,60 ,89,75,3.33
2023310206002,0.42,93,91,92,98,95,94,99,64 ,98,85,3.81
2023310206003,0.79,88,91,86,94,87,83,86,61 ,94,75,3.67
2023310206004,0.2,60,81,62,92,85,95,93,64 ,92,95,3.37
2023310206005,0.8,76,86,81,86,83,95,87,62 ,86,81,3.62
2023310206006,0.03,60,75,73,62,60,87,45,69 ,62,85,2.18
2023310206007,0.53,85,79,73,81,64,87,63,68 ,81,89,3.13
2023310206008,0.95,80,91,77,73,60,80,78,84 ,73,85,3.18
2023310206009,0.96,70,87,70,73,76,78,85,75 ,73,84,3.18
2023310206010,0.53,93,91,89,77,82,79,86,61 ,77,92,3.49
2023310206011,0.31,84,91,83,70,70,92,77,60 ,70,83,3.11
2023310206012,0.41,82,87,82,89,90,94,82,80 ,89,94,3.87
2023310206013,0.14,85,86,89,83,78,94,86,62 ,83,95,3.66
2023310206014,0.48,87,92,91,82,74,92,65,61 ,82,85,3.36
2023310206015,0.13,76,85,81,89,73,94,78,87 ,89,92,3.67
2023310206016,0.34,83,85,77,91,94,96,94,77 ,91,95,3.85
2023310206017,0.8,75,89,78,81,81,74,83,65 ,81,92,3.38
2023310206018,0.38,75,85,76,77,75,92,82,54 ,77,84,3.13
2023310206019,0.65,74,79,69,78,85,90,86,67 ,78,83,3.38
2023310206020,0.52,92,94,88,76,71,85,77,61 ,76,85,3.32
2023310206021,0.01,61,79,64,69,60,85,72,70 ,69,,2.62
2023310206022,0.98,93,95,92,88,81,93,84,65 ,88,85,3.76
2023310206023,0.31,76,81,65,64,58,86,61,66 ,64,91,2.33
2023310206024,0.03,85,92,87,92,85,98,96,74 ,92,85,3.9
2023310206025,0.68,78,85,75,65,60,85,74,64 ,65,83,2.76
2023310206026,0.52,71,83,68,87,81,95,86,70 ,87,78,3.48
2023310206027,0.71,62,81,64,75,73,85,74,78 ,75,85,3.03
2023310206028,0.37,91,91,93,68,56,94,80,73 ,68,96,2.97
2023310206029,0.86,90,92,88,64,57,87,64,88 ,64,95,2.81
2023310206030,0.03,81,86,73,93,94,92,96,60 ,93,84,3.63
2023310206031,0.01,87,93,88,88,83,97,93,73 ,88,95,3.87
2023310206032,0.15,77,95,71,73,37,86,,68 ,73,93,2.92
2023310206033,0.85,78,93,76,88,83,96,89,64 ,88,83,3.63
2023310206034,0.05,80,90,82,71,71,93,72,79 ,71,84,3.23
2023310207001,0.22,86,94,81,76,60,96,70,83 ,76,85,3.28
2023310207002,0.47,91,94,85,82,83,91,90,56 ,82,75,3.45
2023310207003,0.92,90,87,89,81,68,97,77,57 ,81,90,3.26
2023310207004,0.7,92,92,92,85,80,80,83,72 ,85,88,3.75
2023310207005,0.26,84,91,87,89,85,90,62,54 ,89,83,3.35
2023310207006,0.83,94,96,97,92,96,93,99,58 ,92,92,3.64
2023310207007,0.9,65,81,68,87,87,97,87,49 ,87,85,3.29
2023310207008,0.08,69,78,73,97,91,97,96,49 ,97,90,3.35
2023310207009,0.22,83,82,91,68,48,86,60,60 ,68,77,2.52
2023310207010,0.97,90,85,92,73,63,85,62,63 ,73,80,2.96
2023310207011,0.82,92,90,92,91,78,77,88,50 ,91,89,3.47
2023310207012,0.11,90,93,86,92,82,88,95,60 ,92,95,3.74
2023310207013,0.2,89,82,90,92,89,92,93,66 ,92,88,3.81
2023310207014,0.97,86,85,82,86,74,94,78,50 ,86,87,3.41
2023310207015,0.89,83,81,85,90,69,90,83,53 ,90,75,3.3
2023310207016,0.23,81,80,71,82,77,85,82,41 ,82,77,3.19
2023310207017,0.07,81,87,78,85,76,89,75,55 ,85,89,3.33
2023310207018,0.82,79,85,68,71,70,93,60,53 ,71,75,2.57
2023310207019,0.37,66,86,69,78,70,90,89,49 ,78,85,3
2023310207020,0.6,61,82,64,68,64,87,70,53 ,68,90,2.42
2023310207021,0.31,85,89,88,69,74,87,68,57 ,69,90,2.94
2023310207022,0.97,85,90,78,64,49,75,69,66 ,64,93,2.52
2023310207023,0.04,85,83,90,88,62,90,60,64,88,85,3.25
2023310207024,0.51,76,86,70,78,78,96,74,77,78,84,3.35
2023310207025,0.05,86,92,92,90,76,85,91,61,90,91,3.68
2023310207026,0.65,61,82,44,70,79,90,78,86,70,90,2.94
2023310207027,0.62,83,86,94,92,74,96,84,99,92,95,3.85
2023310207028,0.47,75,90,61,44,38,86,52,60,44,80,1.58
2023310207029,0.45,93,95,92,94,82,92,89,79,94,85,3.91
2023310207030,0.39,85,90,76,61,81,90,72,85,61,89,3.16
2023310207031,0.6,69,88,54,92,92,93,94,78,92,85,3.47
2023310207032,0.41,98,95,84,76,66,92,62,91,76,95,3.3
2023310207033,0.19,95,94,94,54,45,93,18,86,54,85,2.14
2023310208001,0.55,83,87,77,84,94,89,91,83,84,92,3.88
2023310208002,0.15,94,88,92,94,93,94,95,92,94,94,4
2023310208003,0.04,86,89,82,77,72,94,70,87,77,85,3.47
2023310208004,0.56,81,88,76,92,89,91,91,86,92,85,3.89
2023310208005,0.68,90,88,90,82,78,93,80,69,82,95,3.65
2023310208006,0.74,70,80,66,76,62,88,69,90,76,95,3.02
2023310208007,0.27,86,94,80,90,90,94,92,81,90,85,3.92
2023310208008,0.65,90,83,89,66,51,80,27,97,66,85,2.57
2023310208009,0.64,88,80,85,80,85,95,86,84,80,92,3.84
2023310208010,0.61,93,89,87,89,77,88,91,98,89,75,3.82
2023310208011,0.9,69,86,64,85,83,97,65,71,85,83,3.29
2023310208012,0.22,67,80,60,87,63,84,93,89,87,85,3.34
2023310208013,0.02,66,79,78,64,42,73,25,66,64,93,2.01
2023310208014,1,73,83,70,60,65,79,64,89,60,75,2.54
2023310208015,0.66,82,89,85,78,57,78,66,92,78,86,3.06
2023310208016,0.57,74,84,76,70,63,81,81,84,70,75,3.02
2023310208017,0.57,91,90,80,85,60,91,66,64,85,95,3.27
2023310208018,0.84,89,83,91,76,65,94,63,71,76,90,3.17
2023310208019,0.12,87,88,90,80,69,85,84,64,80,85,3.5
2023310208020,0.51,65,89,65,91,78,84,94,81,91,88,3.53
2023310208021,0.83,73,83,86,90,85,86,87,88,90,86,3.88
2023310208022,0.99,91,89,87,65,39,85,60,78,65,94,2.72
2023310208023,0.83,75,81,85,86,72,85,60,84,86,95,3.44
2023310208024,0.52,73,89,76,87,85,94,82,87,87,95,3.79
2023310208025,0.33,83,82,71,85,63,87,66,90,85,84,3.38
2023310208026,0.35,89,82,85,76,66,84,67,60,76,85,3.11
2023310208027,0.99,70,83,62,71,77,94,72,83,71,95,3.08
2023310208028,0.02,94,87,89,85,77,88,68,88,85,85,3.72
2023310208029,0.36,92,89,83,62,49,80,51,72,62,85,2.35
2023310208030,0.07,78,82,75,89,91,94,96,63,89,95,3.64
2023310208031,0.57,83,88,86,83,83,93,81,83,83,88,3.85
2023310208032,0.52,98,94,92,75,71,87,74,77,75,86,3.4
2023310208033,0.18,77,88,75,86,77,94,78,99,86,95,3.68
2023310208034,0.09,88,92,84,92,85,96,89,91,92,95,3.99
2021020901003,0.48,94,83,85,75,75,92,76,82,75,87,3.5
2021020901007,0.28,81,86,88,84,92,95,87,79,84,85,3.89
2021020901009,0.12,85,86,63,81,82,90,75,89,72,85,3.49
2021020901010,0.32,80,87,77,83,91,96,89,70,95,90,3.73
2021020901012,0.79,86,82,73,74,62,85,81,75,67,87,3.15
2021020901013,0.09,97,91,85,79,73,85,86,77,85,76,3.63
2021020901016,0.29,90,85,80,87,84,68,93,81,91,91,3.72
2021020901019,0.49,86,86,77,86,88,95,91,84,89,89,3.93
2021020901021,0.34,86,86,74,75,81,90,77,82,95,74,3.51
2021020901022,0.87,97,91,72,81,67,81,74,73,96,82,3.33
2021020901023,0.33,92,80,87,72,69,85,77,76,91,84,3.43
2021020901030,0.54,90,82,85,84,78,82,83,92,74,76,3.64
2021020902011,0.95,93,81,93,91,93,86,92,88,97,86,3.97
2021020902024,0.18,87,76,66,80,84,88,90,92,93,89,3.71
2021020902027,0.81,92,69,68,88,86,88,87,68,94,81,3.56
2021020903001,0.15,93,82,87,80,78,87,79,82,95,74,3.64
2021020903013,0.35,89,82,91,75,73,87,79,86,82,79,3.55
2021020903014,0.85,88,82,68,81,89,90,86,91,83,83,3.75
2021020903017,0.97,81,82,84,85,82,93,89,55,89,83,3.52
2021020903024,0.87,90,85,82,92,66,75,68,78,75,72,3.17
2021020904001,0.02,82,82,70,86,78,86,89,92,88,80,3.71
2021020904003,0.61,91,90,90,80,85,90,92,71,88,85,3.8
2021020904004,0.51,92,90,99,79,79,91,84,87,53,83,3.41
2021020904006,0.13,87,85,74,87,96,94,91,99,91,93,3.91
2021020904010,0.46,93,87,81,81,93,96,93,86,93,87,3.91
2021020904011,0.4,91,85,88,81,88,86,86,90,95,79,3.89
2021020904012,0.92,91,87,85,82,86,95,93,93,94,85,3.96
2021020904015,0.42,94,91,85,91,92,96,94,89,97,84,3.99
2021020904016,0.72,95,87,85,93,92,83,80,96,86,82,3.89
2021020904017,0.26,72,89,63,85,91,99,93,97,97,89,3.71
2021020904018,0.7,91,88,86,87,74,91,93,69,89,78,3.67
2021020904019,0.14,87,85,85,64,76,86,81,84,93,77,3.48
2021020904021,0.58,92,86,81,90,91,88,95,86,88,83,3.95
2021020904029,0.07,92,88,89,83,94,90,95,86,88,85,3.97
2021020905006,0.24,85,82,84,86,82,93,89,89,92,78,3.87
2021020905007,0.46,83,85,81,84,86,89,92,76,91,85,3.85
2021020905008,0.87,86,85,79,88,78,94,82,79,77,86,3.7
2021020905010,0.72,86,85,81,81,61,94,81,82,93,96,3.57
2021020905013,0.76,90,78,69,81,73,88,91,79,83,91,3.56
2021020905016,0.87,88,81,91,86,80,82,89,80,87,88,3.84
2021020905017,0.5,91,87,87,81,85,91,84,84,90,85,3.93
2021020905023,0.46,86,85,77,83,79,90,82,89,87,90,3.81
2021020905027,0.83,94,86,94,89,94,93,96,71,83,97,3.85
2021020905029,0.35,84,82,52,83,74,68,90,93,85,87,3.31
2021020905030,0.54,91,77,47,87,90,96,93,64,97,94,3.44
2021020906011,0.51,95,82,90,79,78,90,78,82,91,89,3.71
2021020906016,0.04,94,85,82,88,62,54,73,95,62,73,2.78
2021020906021,0.91,84,85,72,93,94,99,99,88,89,91,3.89
2021020906022,0.41,96,93,97,83,85,94,86,62,67,90,3.58
2021020906026,0.82,72,79,16,84,60,74,74,95,93,85,2.98
2021020906027,0.99,63,90,73,90,98,94,95,19,97,95,3.34
2021020907005,0.24,95,83,92,64,79,75,67,48,83,78,2.87
2021020907007,0.51,94,86,89,78,69,81,72,98,87,93,3.53
2021020907008,0.85,88,83,64,90,90,96,96,91,92,92,3.82
2021020907011,0.6,97,85,94,85,88,94,95,71,97,92,3.87
2021020907013,0.28,92,84,85,78,66,82,77,97,87,86,3.56
2021020907014,0.47,92,90,78,92,94,95,95,93,70,91,3.79
2021020907015,0.72,88,85,87,93,93,96,96,87,92,92,4
2021020907019,0.31,83,79,64,92,92,94,92,90,82,95,3.74
2021020907020,0.08,81,84,71,88,85,90,91,83,91,92,3.83
2021020907021,0.98,93,85,91,81,63,83,89,95,87,90,3.67
2021020907026,0.36,96,88,87,80,87,94,83,93,82,79,3.82
2021020907027,0.44,91,90,90,94,89,96,93,91,94,93,4
2021020908004,0.08,94,86,93,91,84,90,91,88,78,93,3.92
2021020908005,0.32,72,83,75,90,89,92,95,91,91,88,3.79
2021020908008,0.21,93,84,91,90,84,94,91,67,91,92,3.82
2021020908015,0.97,97,87,84,83,56,95,69,80,78,86,3.21
2021020908016,0.41,89,90,90,92,96,93,82,90,92,90,3.97
2021020908021,0.21,88,82,78,99,94,98,96,86,91,92,3.92
2021020908027,0.95,91,86,79,91,88,96,89,85,92,93,3.95
2021020909004,0.32,91,89,91,84,84,92,68,70,97,93,3.65
2021020909005,0.88,93,85,89,86,87,91,86,89,92,89,4
2021020909006,0.23,88,86,86,87,86,92,88,90,94,91,4
2021020909011,0.48,94,89,98,90,92,94,96,89,91,92,4
2021020909013,0.14,94,79,74,90,87,95,88,92,87,92,3.87
2021020909015,0.52,87,80,85,81,92,97,98,71,95,95,3.78
2021020909017,0.11,92,89,88,88,83,88,90,85,73,91,3.85
2021020909018,0.46,89,89,80,88,81,95,98,86,93,90,3.91
2021020909023,0.9,94,84,94,85,82,90,93,76,96,98,3.88
2021020909024,0.49,89,93,95,82,80,80,86,84,95,89,3.84
2021020909025,0.7,90,83,86,82,92,93,89,95,89,90,3.95
2021020909028,0.28,89,79,91,83,80,84,94,88,88,96,3.86
2021020910001,0.97,93,81,92,93,97,94,88,88,89,83,3.95
2021020910006,0.17,92,93,80,87,91,94,93,86,90,91,3.96
2021020910011,0.6,95,89,91,93,88,81,84,91,95,93,3.94
2021020910015,0.56,97,81,95,78,86,96,83,95,96,93,3.85
2021020910018,0.02,96,92,90,90,94,93,93,98,97,93,4
2021020910019,0.88,80,81,56,90,96,98,96,81,89,96,3.57
2021020910021,0.74,88,88,66,91,,91,97,60,97,97,3.62
2021020910024,0.3,90,82,88,87,65,64,82,70,71,88,3.2
2021020910025,0.2,93,89,97,86,77,91,85,90,87,88,3.91
2021020910027,0.05,93,86,70,93,79,89,86,95,68,87,3.64
2021020911001,0.72,78,94,79,90,86,97,95,76,95,93,3.81
2021020911003,0.9,89,92,95,89,87,97,85,85,97,93,4
2021020911009,1,92,91,76,82,77,90,75,90,74,93,3.57
2021020911010,0.31,84,87,74,89,89,97,95,72,95,94,3.79
2021020911012,0.12,77,92,54,79,72,82,92,63,90,88,3.15
2021020911013,0.64,85,87,82,82,93,88,80,66,86,88,3.71
2021020911018,0.1,92,87,79,81,72,63,82,79,93,88,3.41
2021020911019,0.4,84,85,71,93,78,90,83,93,85,85,3.78
2021020911020,0.85,91,92,80,83,84,94,95,64,95,90,3.73
2021020911029,0.36,92,84,73,82,70,77,80,89,95,89,3.54
2021020911030,0.37,90,89,86,92,85,91,84,83,97,90,3.97
2021020912003,0.77,83,93,87,83,74,92,88,77,95,87,3.76
2021020912007,0.54,78,86,70,89,79,94,97,83,91,88,3.73
2021020912009,0.97,96,85,85,84,87,94,91,81,96,93,3.95
2021020912010,0.88,89,77,53,79,67,80,76,97,91,85,3.18
2021020912015,0.62,80,85,79,90,97,93,98,67,93,89,3.74
2021020912019,0.43,90,85,91,78,50,82,52,83,75,81,2.8
2021020912022,0.76,86,87,81,77,81,85,79,92,87,88,3.75
2021020912023,0.89,86,83,91,87,83,90,93,90,80,80,3.87
2021020912029,0.92,82,83,84,80,81,97,88,90,91,85,3.84
2021020913003,0.77,87,91,80,91,85,96,95,88,95,86,3.96
2021020913005,0.09,83,90,93,79,78,90,81,91,88,85,3.78
2021020913007,0.08,91,86,80,92,86,95,94,100,92,94,3.96
2021020913008,0.33,66,78,65,85,90,89,93,90,74,90,3.51
2021020913009,0.86,97,78,87,83,96,92,82,64,97,93,3.7
2021020913010,0.17,88,85,80,73,60,72,71,87,82,86,3.18
2021020913012,0.78,85,81,86,86,89,93,90,80,95,84,3.92
2021020913013,0.51,90,90,82,89,75,80,85,86,82,89,3.78
2021020913015,0.98,80,89,75,92,80,93,91,97,91,88,3.82
2021020913018,0.36,89,83,92,85,87,85,83,73,89,90,3.85
2021020913019,0.74,93,83,84,83,81,86,78,88,85,92,3.83
2021020913030,0.76,95,90,93,89,92,92,94,84,95,88,3.99
2021020914005,0.54,95,88,93,86,95,93,96,100,89,89,4
2021020914008,0.07,85,91,93,96,93,92,94,99,93,90,4
2021020914009,0.05,86,82,89,92,93,98,99,99,92,95,3.98
2021020914018,0.12,82,93,90,88,86,93,97,89,86,92,3.97
2021020914020,0.62,75,82,85,75,89,96,92,97,87,87,3.75
2021020914022,0.41,85,78,73,91,95,99,95,84,89,94,3.85
2021020914026,0.78,79,86,79,87,73,89,90,80,80,74,3.56
2021020915001,0.77,83,84,82,81,75,64,63,82,85,81,3.23
2021020915014,0.11,92,89,82,74,80,94,87,84,83,87,3.74
2021020915016,0.54,93,88,87,84,90,95,85,88,91,93,3.99
2021020915018,0.97,86,81,85,94,88,97,95,92,97,90,3.97
2021020915022,0.77,69,85,76,85,99,93,88,94,95,85,3.78
2021020915027,0.04,75,87,72,77,90,94,97,81,87,87,3.66
2021020916002,0.96,79,88,66,86,82,71,80,54,85,87,3.18
2021020916003,0.42,84,85,83,71,54,87,77,67,78,89,3
2021020916006,0.39,87,77,80,70,64,86,83,86,79,91,3.38
2021020916016,0.76,89,85,82,86,82,92,88,88,93,91,3.94
2021020916017,0.4,84,79,88,84,86,89,97,86,86,91,3.94
2021020916019,0.1,84,82,73,91,85,98,92,90,89,89,3.88
2021020916021,0,72,75,69,85,77,88,84,84,86,82,3.55
2021020916026,0.17,80,83,69,79,89,92,97,67,88,86,3.57
2021030901026,0.16,87,45,74,74,48,86,82,90,95,84,2.99
2021030903004,0.18,88,82,84,81,78,87,90,77,86,88,3.76
2021040905021,0.21,95,92,92,86,53,93,26,84,50,90,2.67
2021040909004,0.81,98,84,84,87,73,89,92,92,93,91,3.85
2021050902023,0.23,93,83,83,94,,84,92,90,93,90,3.96
2021060907011,0.17,94,84,88,94,,94,84,86,90,93,3.98
2021060909018,0.13,90,88,85,92,,91,97,95,90,87,4
2021070902006,0.12,93,82,91,91,93,81,93,88,98,85,3.93
2021070902007,0.62,86,84,74,90,,81,94,98,96,94,3.86
2021070903013,0.4,94,86,83,90,89,93,98,76,91,82,3.88
2021090903006,0.79,93,92,77,74,72,80,96,90,88,80,3.54
2021090906013,0.09,89,83,89,95,88,94,85,85,96,89,3.99
2021090908020,0.12,73,79,60,77,72,82,90,84,90,86,3.35
2021090911007,0.81,82,88,85,73,90,78,26,62,89,83,3.05
2021090911016,0.38,73,85,75,65,54,82,92,82,94,81,2.99
2021090913004,0.8,97,94,91,89,53,75,92,75,82,85,3.31
2021090915006,0.96,74,86,69,80,78,83,84,99,87,79,3.54
2021090915008,0.65,92,91,89,93,97,92,97,61,86,86,3.78
2021090917022,0.2,95,89,90,84,71,80,93,97,91,85,3.77
2021090922031,0.89,81,92,78,91,95,96,94,92,91,90,3.91
2021090923005,0.3,93,87,61,86,92,87,98,71,80,82,3.6
2021100901023,0.91,85,85,60,86,80,62,96,74,73,80,3.21
2021100901025,0.5,91,94,94,96,88,35,85,78,60,86,3.23
2021100902014,0.97,94,95,90,82,75,82,83,80,78,86,3.67
2021100902020,0.08,87,85,85,90,91,89,90,89,88,89,4
2021100903019,0.88,91,90,96,92,95,93,100,80,93,83,3.94
2021120902001,0.07,92,82,90,89,90,84,83,91,90,81,3.91
2021120902002,0.14,87,88,84,89,93,79,93,92,89,88,3.92
2021120903011,0.68,90,90,89,92,88,90,96,73,94,86,3.89
2021120905007,0.76,86,91,85,81,78,82,85,81,82,88,3.76
2021120905010,0.17,96,92,91,85,88,89,83,85,87,93,3.98
2021140901002,0.78,82,80,79,84,93,88,96,97,86,86,3.88
2021140902007,0.88,81,75,77,92,98,98,85,71,91,88,3.7
2021140902021,0.48,96,73,81,83,75,88,83,87,91,91,3.72
2021140903021,0.47,91,79,72,84,87,90,91,87,80,96,3.79
2021150901002,0.53,90,89,86,82,75,82,88,72,73,86,3.57
2021340101001,0.91,80,80,82,93,77,76,84,84,95,90,3.68
2021340101002,0.41,82,89,78,83,85,89,80,83,85,90,3.81
2021340101003,0.03,73,87,80,,,85,80,86,85,94,3.79
2021340101004,0.49,88,83,92,75,78,84,77,84,64,83,3.43
2021340101005,0.78,82,91,66,84,81,93,85,95,81,91,3.72
2021340101006,0.19,86,87,90,84,85,95,83,88,91,95,3.96
2021340101007,0.97,94,86,80,93,89,97,87,78,93,89,3.9
2021340101008,0.8,98,83,90,74,79,88,85,89,85,87,3.77
2021340101009,0.93,93,83,82,83,93,94,86,91,96,86,3.94
2021340101010,0.49,84,81,61,99,94,93,97,90,89,94,3.77
2021340101011,0.06,94,79,71,94,90,92,85,92,93,89,3.85
2021340101012,0.14,96,87,95,91,93,94,92,89,93,91,4
2021340101013,0.32,74,75,65,88,86,88,89,85,78,85,3.6
2021340101014,0.85,80,71,82,88,82,86,82,86,85,75,3.68
2021340101015,0.8,61,73,66,94,90,95,88,81,91,96,3.51
2021340101016,0.15,85,82,86,69,81,79,72,74,93,84,3.39
2021340101017,0.29,88,82,92,73,75,90,83,62,71,75,3.24
2021340101018,0.16,81,79,76,70,72,78,73,89,71,84,3.13
2021340101019,0.46,93,82,81,87,85,95,90,92,75,89,3.85
2021340101020,0.22,84,86,96,88,90,94,95,83,79,86,3.91
2021340101021,0.73,73,86,62,69,71,84,83,88,96,90,3.3
2021340101022,0.72,73,79,76,87,97,88,96,99,94,82,3.75
2021340101023,0.15,94,86,81,95,100,94,97,80,71,90,3.78
2021340101024,0.49,79,83,85,79,66,86,74,70,96,88,3.37
2021340101025,0.17,79,82,88,68,79,83,83,76,75,84,3.39
2021340101026,0.83,73,80,81,92,86,80,87,85,73,80,3.6
2021340101027,0.62,79,47,77,86,79,91,83,78,92,82,3.43
2021340101028,0.93,89,87,90,77,85,89,89,78,93,93,3.83
2021340101029,0.75,88,80,89,73,67,76,84,70,88,78,3.28
2021340101030,0.83,72,89,82,77,68,85,80,84,90,92,3.49
2021340101031,0.52,66,82,67,77,79,91,97,94,85,91,3.49
2021340101032,0.33,91,82,80,92,91,94,81,84,94,86,3.89
2021340101033,0.65,68,79,74,82,89,91,84,61,58,93,3.04
2021340101034,0.88,65,79,55,86,74,83,83,83,55,85,2.86
2021340101035,0.35,90,77,83,87,89,95,90,74,94,93,3.83
2021340101036,0.59,80,84,74,68,60,88,81,66,95,89,3.13
2021340102001,0.26,84,90,85,74,63,84,82,83,87,82,3.5
2021340102002,0.62,94,88,86,88,76,95,84,88,87,83,3.87
2021340102003,0.64,88,74,88,83,87,89,90,84,73,87,3.77
2021340102004,0.22,90,84,76,88,93,93,89,82,96,94,3.89
2021340102005,0.13,72,76,82,88,87,85,88,90,95,95,3.8
2021340102007,0.62,77,83,83,89,93,81,85,81,68,87,3.64
2021340102008,0.04,73,78,66,87,83,88,88,81,75,89,3.53
2021340102009,0.61,85,88,51,77,80,94,77,88,88,85,3.43
2021340102010,0.51,89,79,89,86,82,91,87,73,75,92,3.71
2021340102011,0.74,65,78,60,84,65,78,84,70,84,83,3.08
2021340102012,0.15,93,85,94,84,73,83,84,84,81,93,3.77
2021340102013,0.64,91,78,88,82,78,94,81,65,93,85,3.6
2021340102014,0.41,78,78,53,69,52,71,75,97,92,87,2.63
2021340102015,0.68,82,81,85,95,98,100,100,97,90,97,3.95
2021340102016,0.18,65,76,72,87,91,96,93,60,92,86,3.43
2021340102017,0.97,52,72,49,83,63,85,79,84,83,80,2.81
